"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","80/2715","358/17763",0.000227481695348524,0.00656853395318862,0.00557330153603883,"Slfn4/Snd1/Ddx18/Trmt1/Ddx23/Snrnp200/Ddx56/Pan2/Cdkal1/Osgep/Ggt5/Vars1/Rnmt/Mtrex/Exosc10/Ddx27/Dhx40/Slfn3/Ddx39b/Ddx21/Ddx50/Cnot2/Elac2/Ddx42/Ftsj3/Ern1/Ddx5/Rpp40/Ddx46/Nsun2/Drosha/Parn/Cmtr1/Etf1/Ankzf1/Farsb/Ddx59/Eprs1/Polr1b/Xrn2/Helz2/Ddx20/Trmo/Lrrc47/Dhx15/Ddx51/Pan3/Gars/Thumpd3/Polr2c/Kars1/Rexo2/Xrn1/Nudt16/Dis3/Trmt13/Piwil2/Dhx57/Ddx1/Iars1/Dhx38/Isg20/Pcif1/Mars1/Skic2/Aqr/Dcp1b/Ddx24/Dhx29/Khnyn/Polr1a/Dis3l2/Ddx17/Fto/Eif4a1/Marf1/Rnasel/Tut1/Slfn2/Slfn1",80
"GO:0051059","GO:0051059","NF-kappaB binding","14/2715","34/17763",0.00024594138001593,0.00692834863215606,0.00587859883940514,"Faf1/Cdk5rap3/Nfkbia/Mtdh/Gsk3b/Akap8/Rela/Pdcd11/Rnf25/Notch2/Anxa4/Ep300/Npm1/Cpne1",14
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding","28/2715","94/17763",0.000265745815762741,0.00714002624551808,0.00605820408710625,"Eif2b5/Shmt1/Eif5/Eif3h/Eif3e/Etf1/Eif3a/Tyms/Eef1b2/Eif5b/Eif4g3/Eif3c/Eif3f/Eif3l/Eef2/Eif1/Larp1/Eef1a1/Efl1/Dhx29/Paip2b/Eif3k/Eif3b/Eif1a/Eif4b/Eif4a1/Eif3g/Eif2s2",28
"GO:0017124","GO:0017124","SH3 domain binding","35/2715","127/17763",0.000267028815981418,0.00714002624551808,0.00605820408710625,"Hip1r/Elmo3/Ncf1/Abi3/Mapt/Reps1/Mypn/Tom1l1/Shank3/Cblb/Map4k3/Adam15/Eps15/Ptpn12/Wasf2/Errfi1/Afap1/Arhgap17/Arhgap6/Sh3bgrl2/Plscr1/Plscr2/Afap1l1/Dnm2/Arhgap27/Cbl/Uvrag/Dennd1a/Zfp384/Picalm/Prkce/Dock1/Abi1/Cd2ap/Gpx1",35
"GO:0002039","GO:0002039","p53 binding","24/2715","76/17763",0.00027200099982926,0.00714002624551808,0.00605820408710625,"Daxx/Tep1/Ehmt2/Sirt1/Rffl/Hif1a/Trp63/Crebbp/Gsk3b/Brd4/Taf3/Smyd2/Ybx1/Taf1/Smarca4/Rnf125/Eef2/Kdm1a/Dusp26/Muc1/Chd8/Ep300/Npm1/Ptges3",24
"GO:0019838","GO:0019838","growth factor binding","38/2715","142/17763",0.000286878496391565,0.00736143721764274,0.00624606794224232,"Ngfr/Cd36/Igf1r/Insr/Tek/Tgfbr1/Igfbp4/Igfbp3/Itgb3/Itgb4/Il6st/Osmr/Cxcl13/Ltbp3/Il1r1/Il1r2/Eng/Il6ra/Klb/Tgfbr3/Flt1/Furin/Fgfr1/Tgfbr2/Thbs1/Rps19/Rpl37/S100a13/Wfikkn2/Rps2/Acvr2a/Fgfr3/Acvr2b/Erbb2/Sort1/Rpl37rt/Tgfbr3l/Lrrc32",38
"GO:0005543","GO:0005543","phospholipid binding","99/2715","465/17763",0.000293182780962395,0.00736143721764274,0.00624606794224232,"Hip1r/Epn2/Tulp3/Akt1/Flii/Apoe/Clint1/Kcnq1/Abca1/Ncf1/Ttpal/Baiap2l2/Gabarap/Grb7/Gle1/Appl2/Tom1l1/Doc2b/Cert1/Anxa7/Anxa11/Nisch/Deptor/Twf1/Washc2/Gbf1/Dgka/Esyt1/Avil/Hgs/Snca/Map1lc3a/Pld1/Pfn2/Snx30/Unc13b/Slc9a1/Epb41/Rab35/Wipi2/Anxa4/Gabarapl1/Cidec/Itpr2/Iqgap1/Ophn1/Mcf2l/Gas6/Map1lc3b/Tirap/Cln6/Rasa2/Nlrp3/Tpcn1/Micall1/Gga1/Dysf/Pla2g4c/Ogt/Snx2/Cd300a/Dennd1a/Arhgap26/Rapgef6/Vps13b/Phf12/Scarb1/Sbf2/Zcchc2/Picalm/Wdr45/Atp8b1/Hip1/Gramd1b/Thbs1/Fzd7/Atg2b/Syt15/Fcho2/Zfyve1/Itpr3/Trim72/Cd300lf/Acap2/Pla2g4e/Amer1/Cpne8/Fes/Npm1/Kcnh1/Fcgr4/Bcas3/Zcchc14/Obscn/Ing2/Numa1/Hmgb1/Cpne1/Bin2",99
"GO:0043995","GO:0043995","histone H4K5 acetyltransferase activity","7/2715","11/17763",0.00036107457951702,0.00842038638050624,0.00714457026224772,"Brpf1/Jade2/Meaf6/Kat8/Kat6a/Kat7/Brpf3",7
"GO:0043996","GO:0043996","histone H4K8 acetyltransferase activity","7/2715","11/17763",0.00036107457951702,0.00842038638050624,0.00714457026224772,"Brpf1/Jade2/Meaf6/Kat8/Kat6a/Kat7/Brpf3",7
"GO:0005096","GO:0005096","GTPase activator activity","56/2715","235/17763",0.000363100426665635,0.00842038638050624,0.00714457026224772,"Ocrl/Tbc1d8/Ranbp2/Bcr/Gdi1/Abr/Tbc1d15/Nprl3/Llgl2/Gdi2/Eif5/Tbc1d5/Ralbp1/Rgs11/Rin1/Arhgdia/Agap2/Ric8a/Als2/Htr2b/Rgs16/Rgs12/Rasal1/Agfg2/Iqgap1/Rabep2/Arhgap17/Ophn1/Arhgap6/Arhgap4/Rasa3/Dlc1/Rasa2/Tbc1d4/Arhgap27/Gmip/Arhgap26/Fam13b/Syde2/Arhgap10/Tbc1d17/Myo9a/Tbc1d10c/Git2/Sipa1l1/Als2cl/Rin3/Prex2/Acap2/Smcr8/Arhgap23/Rgs14/Tbc1d30/Jun/Elmod3/Rgs3",56
"GO:0055105","GO:0055105","ubiquitin-protein transferase inhibitor activity","8/2715","14/17763",0.000371809268749626,0.00842038638050624,0.00714457026224772,"Rps20/Rpl37/Rpl5/Rpl11/Rps7/Rps15/Rpl23/Rpl37rt",8
"GO:0097371","GO:0097371","MDM2/MDM4 family protein binding","8/2715","14/17763",0.000371809268749626,0.00842038638050624,0.00714457026224772,"Bcl2l1/Cdk5rap3/Trp63/Marchf7/Rps20/Rpl37/Rps15/Rpl37rt",8
"GO:0031072","GO:0031072","heat shock protein binding","39/2715","149/17763",0.000391478891727229,0.00869534846047979,0.00737787142101315,"Itgb2/Kpnb1/Cdkn1b/Tpr/Faf1/Tsacc/Dnajb9/Ksr1/Mapt/Apaf1/Dnajb12/Ern1/Nfkbia/Hif1a/Hsf1/Prkn/Hsp90ab1/Fkbp5/Bag6/Slc12a2/Arhgdia/Cyp2e1/Snca/Mettl21a/Cyp27a1/Tsc1/Dnajc2/Dnajb6/Pglyrp1/Rps3/Itgam/Irak1/Dnaja2/Zfp36/Nod2/Bak1/Hspa2/Erbb2/Ptges3",39
"GO:0000993","GO:0000993","RNA polymerase II complex binding","14/2715","36/17763",0.000496557308800557,0.0108212017295216,0.0091816257098971,"Rtraf/Brd4/Wac/Cdc73/Smyd2/Rprd1b/Rprd2/Uri1/Uvssa/Hnrnpu/Pcif1/Wdr43/Pcf11/Scaf8",14
"GO:0140034","GO:0140034","methylation-dependent protein binding","23/2715","75/17763",0.000577276228823754,0.0123472971165081,0.0104764945230978,"Fmr1/Pwp1/Hdgfl2/Spin1/Phf1/Ing5/Kdm4c/Kmt2e/Lrwd1/Taf1/Cdyl2/Kdm4a/Pygo1/Phf2/Zmynd8/Bptf/Phf8/Ing1/Cbx7/Chd8/Zzef1/Ing2/Phf20l1",23
"GO:0032452","GO:0032452","histone demethylase activity","12/2715","29/17763",0.000643878745187448,0.0130470166787983,0.0110701959698895,"Kdm4b/Kdm4c/Kdm4a/Kdm1a/Kdm6a/Phf2/Kdm3b/Phf8/Rsbn1/Kdm3a/Kdm5d/Uty",12
"GO:0140457","GO:0140457","protein demethylase activity","12/2715","29/17763",0.000643878745187448,0.0130470166787983,0.0110701959698895,"Kdm4b/Kdm4c/Kdm4a/Kdm1a/Kdm6a/Phf2/Kdm3b/Phf8/Rsbn1/Kdm3a/Kdm5d/Uty",12
"GO:0140693","GO:0140693","molecular condensate scaffold activity","12/2715","29/17763",0.000643878745187448,0.0130470166787983,0.0110701959698895,"Fmr1/Daxx/Ccnt1/Cidec/Fus/Mecp2/Nlrp3/Tardbp/Hnrnpa1/Ubqln2/Lgals3/Npm1",12
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","13/2715","33/17763",0.000678408789652132,0.0135096922766933,0.0114627692044671,"Tpr/Nbr1/Cdk5rap3/Sirt1/Ppm1d/Ptprj/Iqgap1/Mapkapk3/Nfatc1/Plcb4/Ep300/Arrb2/Atf7",13
"GO:0043997","GO:0043997","histone H4K12 acetyltransferase activity","7/2715","12/17763",0.000752088700267162,0.0147230923526877,0.0124923207840986,"Brpf1/Jade2/Kat2a/Meaf6/Kat6a/Kat7/Brpf3",7
"GO:0030695","GO:0030695","GTPase regulator activity","89/2715","423/17763",0.000853018300574169,0.0158366713806322,0.0134371757169,"Ocrl/Tbc1d8/Ranbp2/Eif2b5/Eps8l1/Bcr/Gdi1/Abr/Fgd6/Tbc1d15/Nprl3/Itsn2/Llgl2/Gdi2/Eif5/Arhgef3/Spata13/Rapgef3/Tbc1d5/Ralbp1/Rgs11/Rin1/Arhgdia/Hps1/Agap2/Ric8a/Farp1/Dock9/Eef1b2/Als2/Htr2b/Rgs16/Ralgds/Dennd2d/Rgs12/Rasal1/Agfg2/Iqgap1/Rabep2/Arhgap17/Nucb1/Ophn1/Arhgap6/Arhgap4/Mcf2l/Rasa3/Dlc1/Dock6/Rasa2/Tbc1d4/Dis3/Fgd5/Arhgap27/Dennd1a/Sh3bp4/Gmip/Arhgap26/Fam13b/Syde2/Arhgap10/Ranbp10/Rapgef6/Sbf2/Tbc1d17/Myo9a/Rapgef1/Tbc1d10c/Plekhg1/Git2/Sipa1l1/Als2cl/Rin3/Arhgef37/Prex2/Acap2/Smcr8/Arhgap23/Rgs14/Tbc1d30/Plekhg3/Jun/Dennd4a/Elmod3/Dock1/Sh2d3c/Rgs3/Obscn/Kalrn/Akap13",89
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","89/2715","423/17763",0.000853018300574169,0.0158366713806322,0.0134371757169,"Ocrl/Tbc1d8/Ranbp2/Eif2b5/Eps8l1/Bcr/Gdi1/Abr/Fgd6/Tbc1d15/Nprl3/Itsn2/Llgl2/Gdi2/Eif5/Arhgef3/Spata13/Rapgef3/Tbc1d5/Ralbp1/Rgs11/Rin1/Arhgdia/Hps1/Agap2/Ric8a/Farp1/Dock9/Eef1b2/Als2/Htr2b/Rgs16/Ralgds/Dennd2d/Rgs12/Rasal1/Agfg2/Iqgap1/Rabep2/Arhgap17/Nucb1/Ophn1/Arhgap6/Arhgap4/Mcf2l/Rasa3/Dlc1/Dock6/Rasa2/Tbc1d4/Dis3/Fgd5/Arhgap27/Dennd1a/Sh3bp4/Gmip/Arhgap26/Fam13b/Syde2/Arhgap10/Ranbp10/Rapgef6/Sbf2/Tbc1d17/Myo9a/Rapgef1/Tbc1d10c/Plekhg1/Git2/Sipa1l1/Als2cl/Rin3/Arhgef37/Prex2/Acap2/Smcr8/Arhgap23/Rgs14/Tbc1d30/Plekhg3/Jun/Dennd4a/Elmod3/Dock1/Sh2d3c/Rgs3/Obscn/Kalrn/Akap13",89
"GO:0048027","GO:0048027","mRNA 5'-UTR binding","11/2715","26/17763",0.000863818438943574,0.0158366713806322,0.0134371757169,"Fmr1/Rsl1d1/Shmt1/Ncl/Rps3a1/Larp1/Gnl3/Rpl5/Rpl26/Rps7/Rps13",11
"GO:0141052","GO:0141052","histone H3 demethylase activity","11/2715","26/17763",0.000863818438943574,0.0158366713806322,0.0134371757169,"Kdm4b/Kdm4c/Kdm4a/Kdm1a/Kdm6a/Phf2/Kdm3b/Phf8/Kdm3a/Kdm5d/Uty",11
"GO:0042800","GO:0042800","histone H3K4 methyltransferase activity","9/2715","19/17763",0.000962384268153408,0.0173522857147081,0.0147231515155099,"Kmt2a/Kmt2b/Setd4/Setbp1/Smyd2/Kmt2c/Setd1a/Kmt2d/Nsd3",9
"GO:0035064","GO:0035064","methylated histone binding","22/2715","73/17763",0.000976535559702189,0.0173522857147081,0.0147231515155099,"Fmr1/Pwp1/Hdgfl2/Spin1/Phf1/Ing5/Kdm4c/Kmt2e/Lrwd1/Taf1/Cdyl2/Kdm4a/Pygo1/Phf2/Zmynd8/Bptf/Phf8/Ing1/Cbx7/Chd8/Zzef1/Ing2",22
"GO:0003684","GO:0003684","damaged DNA binding","20/2715","65/17763",0.00122742380215914,0.021479916537785,0.0182253837290297,"Rpa1/Ddb2/Ercc1/Rad23a/Trp63/Crebbp/Ddb1/Xpa/Rad23b/Xpc/Rps3/Cul4b/Neil2/Pold1/Sde2/Xrcc1/Hmgb2/Ep300/Hmgb1/Cry2",20
"GO:0001221","GO:0001221","transcription coregulator binding","36/2715","143/17763",0.00137370821377116,0.0236810893568013,0.0200930455148617,"Sp1/Med25/Klf4/Hdac5/Ehmt2/Gata2/Ube2i/Nfe2l2/Rxra/Cnot2/Per1/Hif1a/Myc/Crebbp/Runx1/Phf1/Smad4/Rela/Baiap2/Rorc/Foxp2/Foxp1/Usp11/Smarca4/Rora/Nfatc1/Phf12/Foxo1/Foxo3/Ep300/Per2/Chd6/Chd4/Zbtb16/Rpl23/Atf7",36
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","74/2715","346/17763",0.00140786173161995,0.0239129455885447,0.0202897720145228,"Trim25/Ranbp2/Pias4/Dtx2/Zmiz1/Chfr/Wsb1/Traf3ip2/Jade2/Rffl/Ube2o/Peli2/Cblb/Prkn/Ubr2/Nedd4l/Prpf19/Syvn1/Uhrf2/Huwe1/Rnf25/Trim44/Ubr1/Itch/Trim63/Ube4b/Brap/Cul1/Mkrn1/Rbbp6/Rnf40/Cul4a/Wwp2/Birc3/Nedd4/Fbxw8/Rnf125/Pcgf3/Cbl/Hectd1/Rnf38/Rnf126/Marchf1/Rnf39/Rnf13/Topors/Siah1a/Mylip/Ufl1/Rc3h1/Rnf167/Trim62/Zfp598/Rnf10/Zfp451/Asb4/Hecw2/Trim72/Trim56/Rnf216/Trim39/Rnf31/Trim30b/Fbxo6/Zzef1/Rlim/Sh3rf2/Ube4a/Ubr4/Msl2/Trim10/Med12/Shprh/Rnf113a2",74
"GO:0004402","GO:0004402","histone acetyltransferase activity","15/2715","44/17763",0.0015636877372347,0.0261747729928418,0.0222088982969567,"Kat2b/Brpf1/Jade2/Kat2a/Kat6b/Crebbp/Kat5/Oga/Meaf6/Kat8/Taf1/Kat6a/Kat7/Ep300/Brpf3",15
"GO:0140938","GO:0140938","histone H3 methyltransferase activity","14/2715","40/17763",0.00166707562532149,0.0273312070647802,0.0231901150852681,"Kmt2a/Kmt2b/Ezh1/Ehmt2/Setd4/Setbp1/Smyd2/Mecom/Kmt2c/Suv39h1/Setd1a/Setd2/Kmt2d/Nsd3",14
"GO:0010485","GO:0010485","histone H4 acetyltransferase activity","10/2715","24/17763",0.001703763557285,0.0273312070647802,0.0231901150852681,"Brpf1/Jade2/Kat2a/Kat5/Meaf6/Kat8/Kat6a/Kat7/Ep300/Brpf3",10
"GO:0050431","GO:0050431","transforming growth factor beta binding","10/2715","24/17763",0.001703763557285,0.0273312070647802,0.0231901150852681,"Cd36/Tgfbr1/Ltbp3/Eng/Tgfbr3/Tgfbr2/Thbs1/Wfikkn2/Tgfbr3l/Lrrc32",10
"GO:0030544","GO:0030544","Hsp70 protein binding","18/2715","58/17763",0.00189682557465158,0.0300114183386655,0.025464233741898,"Cdkn1b/Tsacc/Dnajb9/Dnajb12/Ern1/Prkn/Bag6/Cyp2e1/Snca/Mettl21a/Cyp27a1/Tsc1/Dnajc2/Dnajb6/Pglyrp1/Rps3/Dnaja2/Nod2",18
"GO:0050839","GO:0050839","cell adhesion molecule binding","64/2715","295/17763",0.00198302934772829,0.0306940115644707,0.0260434037516721,"Itgb2/Mmp14/Vwf/Esam/Calr/Ndrg1/Fbln1/Fxyd5/Actn1/Lama5/Cd46/Utrn/Psen1/Mypn/Itgb3/Itgb4/Slc6a4/Emb/Anxa7/Nisch/Lcp1/Myh9/Gsk3b/Tjp2/P4hb/Ptprj/Itga7/Nfasc/Sell/Pkp4/Il1b/Adam15/Prom1/P2rx4/Pxn/Gpnmb/Tjp1/Itgam/Tenm3/Fgfr1/Cdh15/Rpsa/Ptprf/Itga2b/Fgf2/Icam1/Ctnna1/Sema7a/Thbs1/Ppp1ca/Pvr/Kirrel1/Dmd/Igf2/Cd177/Ezr/Tln2/Pirb/Obscn/Cd2ap/Hmgb1/Ank3/Ppia/Lilrb4a",64
"GO:0071889","GO:0071889","14-3-3 protein binding","15/2715","45/17763",0.00201872226200617,0.0306940115644707,0.0260434037516721,"Akt1/Ksr1/Ppp1r12a/Tmcc3/Ddit4/Zfp36l1/Klhl22/Sik1/Prkcz/Rbm7/Zfp36/Prkce/Foxk1/Kcnh1/Arrb2",15
"GO:0051015","GO:0051015","actin filament binding","49/2715","214/17763",0.00201969253584396,0.0306940115644707,0.0260434037516721,"Myo18a/Hip1r/Flii/Eps8l1/Actn3/Actn1/Slc6a4/Myh3/Sptb/Clmn/Lcp1/Myh9/Twf1/Plec/Lima1/Ablim1/Flnb/Myo1a/Pstpip2/Avil/Spta1/Vps16/Tpm3/Ablim2/Shroom3/Iqgap1/Myh14/Ablim3/Myo5a/Eef2/Myo1d/Pknox2/Fmnl2/Ctnna1/Myo9a/Hip1/Sipa1l1/Ttn/Ezr/Tln2/Myh7/Syne3/Myh8/Tpm3-rs7/Myh13/Myo18b/Myh7b/Tnnc1/Syne1",49
"GO:0140296","GO:0140296","general transcription initiation factor binding","18/2715","59/17763",0.00234594696904717,0.0350098063781283,0.0297052902602301,"Ercc1/Brf1/Tbp/Psmc1/Crebbp/Hsf1/Rela/Nop58/Psmc2/Mtor/Taf1/Ctdp1/Gtf2a2/Hnrnpu/Hnrnpf/Atf4/Jun/Naca",18
"GO:0004674","GO:0004674","protein serine/threonine kinase activity","86/2715","420/17763",0.00236429861254893,0.0350098063781283,0.0297052902602301,"Araf/Akt1/Braf/Cdk12/Mast2/Akt2/Eif2ak4/Tgfbr1/Hipk1/Bcr/Cilk1/Ksr1/Akt3/Mknk2/Irak3/Clk4/Map3k3/Ern1/Prkch/Vrk1/Cdc42bpb/Ripk1/Prpf4b/Riok1/Cdk20/Dapk1/Csnk1e/Gsk3b/Mylk/Brd4/Pim1/Sik1/Prkd3/Map3k8/Map4k3/Brd2/Riok3/Csnk1a1/Clk1/Map4k4/Speg/Nek7/Cdc42bpa/Prkcq/Pkn3/Eng/Prkaa2/Mknk1/Map3k6/Mtor/Prkcz/Cdk11b/Tgfbr3/Stk26/Rps6ka3/Taf1/Irak1/Nek3/Mylk3/Clk3/Tgfbr2/Mapkapk3/Alpk2/Sik3/Bmp2k/Pim3/Wnk2/Snrk/Pdk2/Lats1/Ripk2/Cdk13/Prkce/Adck2/Ttn/Acvr2a/Bmpr1b/Aak1/Irak4/Acvr2b/Obscn/Kalrn/Gak/Clk2/Nrbp2/Tgfbr3l",86
"GO:0008097","GO:0008097","5S rRNA binding","7/2715","14/17763",0.00245782031328306,0.0356441812603582,0.0302435477360615,"Rpl4/Eef2/Rpl7/Rpl5/Rpl11/Rpl3/Hmgb1",7
"GO:0016755","GO:0016755","aminoacyltransferase activity","91/2715","449/17763",0.00246886103967849,0.0356441812603582,0.0302435477360615,"Trim25/Ddb2/Ranbp2/Pias4/Dtx2/Ggt5/Zmiz1/Chfr/Ube2i/Wsb1/Pex12/Traf3ip2/Jade2/Rffl/Ube2o/Peli2/Cblb/Epb42/Prkn/Ubr2/Nedd4l/Prpf19/Syvn1/Uhrf2/Huwe1/Rnf25/Ube2l6/Trim44/Ubr1/Itch/Ube2j1/Trim63/Ube4b/Lnx1/Brap/Cul1/Mkrn1/Rbbp6/Rnf40/Taf1/Cul4a/Wwp2/Birc3/Nedd4/Malt1/Fbxw8/Rnf125/Pcgf3/Cbl/Hectd1/Rnf38/Rnf126/Marchf1/Rnf39/Rnf13/Topors/Siah1a/Tgm2/Mylip/Cnot4/F13a1/Ufl1/Rc3h1/Ggt6/Rnf167/Trim62/Zfp598/Rnf10/Zfp451/Asb4/Hecw2/Trim72/Trim56/Rnf216/Trim39/Hectd3/Rnf31/Trim30b/Mdm4/Fbxo6/Zzef1/Rlim/Sh3rf2/Rnf169/Ube4a/Ubr4/Msl2/Trim10/Med12/Shprh/Rnf113a2",91
"GO:0005516","GO:0005516","calmodulin binding","43/2715","185/17763",0.00272370634568017,0.0388380349291431,0.0329534841823033,"Ngfr/Pcnt/Akt1/Itpkc/Pde1c/Ewsr1/Kcnq1/Kcnq2/Mknk2/Adcy1/Aebp1/Ddx5/Myh3/Dapk1/Myh9/Mylk/Fas/Plcb3/Myo1a/Rit1/Cth/Unc13b/Mknk1/Slc9a1/Epb41/Tprg1l/Tjp1/Iqgap1/Ryr1/Myh14/Phka2/Mapkapk3/Myo5a/Myo1d/Eef1a1/Pik3r1/Ttn/Myh7/Slc8a1/Kcnh1/Sntb1/Obscn/Ubr4",43
"GO:0005024","GO:0005024","transforming growth factor beta receptor activity","6/2715","11/17763",0.00292337899869624,0.0406807559457127,0.0345170050448471,"Tgfbr1/Eng/Tgfbr3/Tgfbr2/Bmpr1b/Tgfbr3l",6
"GO:0005035","GO:0005035","death receptor activity","6/2715","11/17763",0.00292337899869624,0.0406807559457127,0.0345170050448471,"Ngfr/Fas/Tnfrsf1b/Tnfrsf4/Tnfrsf1a/Eda2r",6
"GO:0004675","GO:0004675","transmembrane receptor protein serine/threonine kinase activity","8/2715","18/17763",0.00305545688514247,0.0420125321707089,0.0356469969933288,"Tgfbr1/Eng/Tgfbr3/Tgfbr2/Acvr2a/Bmpr1b/Acvr2b/Tgfbr3l",8
"GO:0019207","GO:0019207","kinase regulator activity","55/2715","251/17763",0.00314407717369895,0.0427224604190857,0.0362493603555879,"Kat2b/Akt1/Daxx/Prkar2b/Cdkn1b/Klf4/Rplp1/Gprc5b/Tsacc/Ccnt1/Rack1/Tom1l1/Prkch/Il6st/Akap11/Deptor/Adipoq/Cdkn1a/Hsp90ab1/Pim1/Agap2/Pde8a/Prkar1b/Als2/Ccnl1/Rheb/Ccnl2/Ccng2/Iqgap1/Gas6/Slc27a1/Tgfbr2/Ltf/Malt1/Cnppd1/Rac2/Htr2a/Pkig/Pik3r1/Gcn1/Wdr81/Camk2n1/Igf2/Smcr8/Rictor/Socs3/Npm1/Abi1/Gstp1/Acvr2b/Ccni/Hmgb1/Lilrb4b/Lilrb4a/Itprip",55
"GO:0016410","GO:0016410","N-acyltransferase activity","25/2715","94/17763",0.00320124747255772,0.0427976122099527,0.036313125511475,"Kat2b/Brpf1/Nat9/Cers2/Sirt1/Jade2/Kat2a/Nmt1/Kat6b/Crebbp/Kat5/Oga/Alas2/Sat1/Meaf6/Kat8/Taf1/Kat6a/Ogt/Tgm2/Smarce1/Kat7/Pla2g4e/Ep300/Brpf3",25
"GO:0042974","GO:0042974","nuclear retinoic acid receptor binding","12/2715","34/17763",0.00324629662849175,0.0427976122099527,0.036313125511475,"Nr1h3/Med25/Rxra/Ncor1/Snw1/Uimc1/Fus/Arid5a/Asxl1/Lrif1/Nr1h2/Tacc1",12
"GO:0061733","GO:0061733","peptide-lysine-N-acetyltransferase activity","15/2715","47/17763",0.00326077045409163,0.0427976122099527,0.036313125511475,"Kat2b/Brpf1/Jade2/Kat2a/Kat6b/Crebbp/Kat5/Oga/Meaf6/Kat8/Taf1/Kat6a/Kat7/Ep300/Brpf3",15
"GO:0055106","GO:0055106","ubiquitin-protein transferase regulator activity","11/2715","30/17763",0.00339330741469745,0.0440367422918602,0.0373645086112753,"Cdkn1b/Pex12/Rps20/Rpl37/Rpl5/Rpl11/Rps7/Rps15/Rpl23/Entrep1/Rpl37rt",11
"GO:0017134","GO:0017134","fibroblast growth factor binding","10/2715","26/17763",0.00344875435526086,0.0442590142258476,0.0375531029795071,"Itgb3/Cxcl13/Klb/Tgfbr3/Fgfr1/Thbs1/Rps19/S100a13/Rps2/Fgfr3",10
"GO:0008013","GO:0008013","beta-catenin binding","25/2715","95/17763",0.00372653499614717,0.0472983287972525,0.0401319153431233,"Klf4/Psen1/Gsk3b/Calcoco1/Prkn/Tcf7l2/Ptprj/Sox17/Tbl1xr1/Ptpru/Ctnnbip1/Pxn/Tjp1/Rora/Specc1l/Ctnna1/Bcl9/Setd1a/Foxo1/Foxo3/Amer1/Chd8/Ep300/Cd2ap/Med12",25
"GO:0004540","GO:0004540","RNA nuclease activity","27/2715","106/17763",0.00431467244878324,0.0541678986776592,0.0459606413022563,"Slfn4/Snd1/Pan2/Exosc10/Slfn3/Cnot2/Elac2/Ern1/Rpp40/Drosha/Parn/Ankzf1/Xrn2/Helz2/Pan3/Rexo2/Xrn1/Nudt16/Dis3/Piwil2/Isg20/Khnyn/Dis3l2/Marf1/Rnasel/Slfn2/Slfn1",27
"GO:0035091","GO:0035091","phosphatidylinositol binding","59/2715","277/17763",0.00442644148897885,0.0549735475244148,0.0466442221419277,"Hip1r/Tulp3/Akt1/Flii/Kcnq1/Ncf1/Ttpal/Grb7/Appl2/Tom1l1/Cert1/Nisch/Twf1/Washc2/Gbf1/Esyt1/Avil/Hgs/Pld1/Pfn2/Snx30/Epb41/Rab35/Wipi2/Cidec/Itpr2/Iqgap1/Mcf2l/Tirap/Nlrp3/Tpcn1/Gga1/Ogt/Snx2/Dennd1a/Vps13b/Phf12/Sbf2/Zcchc2/Picalm/Wdr45/Hip1/Fzd7/Atg2b/Fcho2/Zfyve1/Itpr3/Acap2/Pla2g4e/Amer1/Fes/Npm1/Kcnh1/Fcgr4/Bcas3/Zcchc14/Obscn/Ing2/Numa1",59
"GO:0019903","GO:0019903","protein phosphatase binding","42/2715","185/17763",0.00473744390847146,0.0581127601474068,0.0493077964887088,"Fmr1/Akt1/Cdkn1b/Stat3/Cd33/Insr/Kcnq1/Mapt/Ros1/Rack1/Cdc27/Pecam1/Kat2a/Ap3b1/Akap11/Sod1/Kifap3/Ptpn1/Slc9a1/Anapc5/Pxn/Iqgap1/Eif4ebp1/Jak3/Hsf4/Pawr/Stau1/Ppp1ca/Ppp1r15a/Ambra1/Pik3r1/Foxo1/Adrb2/Ppp1r3b/Ppp1r3d/Lgals3/Sh3rf2/Pirb/Cttnbp2nl/Ppp1r3c/Lilrb4b/Lilrb4a",42
"GO:0009931","GO:0009931","calcium-dependent protein serine/threonine kinase activity","9/2715","23/17763",0.00477983741472177,0.0581127601474068,0.0493077964887088,"Mknk2/Prkch/Prkd3/Prkcq/Pkn3/Mknk1/Prkcz/Mapkapk3/Prkce",9
"GO:0031994","GO:0031994","insulin-like growth factor I binding","6/2715","12/17763",0.0050946692971253,0.0612952399810388,0.0520080824081541,"Igf1r/Insr/Igfbp4/Igfbp3/Itgb3/Itgb4",6
