"","Name","Chromosome","Type","Start","End","Strand","Alias","Derivation","pvalue","padj","ATG7.vs.GFP_LFC","ATG7.vs.GFP_pvalue","ATG7.vs.GFP_FDR","ATG14.vs.GFP_LFC","ATG14.vs.GFP_pvalue","ATG14.vs.GFP_FDR","ATG7.vs.ATG14_LFC","ATG7.vs.ATG14_pvalue","ATG7.vs.ATG14_FDR","cluster"
"MIMAT0016998","mmu-miR-190a-3p","chr9","miRNA",67236664,67236685,"-","MIMAT0016998","MI0000232",0.29968824591773,0.446632160045132,0.318415184476737,0.144952233142431,0.431323348630723,0.57301695785945,0.151181765293493,0.318126558247918,0.00334399708843201,0.995039195774978,0.996077669184795,NA
"MIMAT0017000","mmu-miR-195a-3p","chr11","miRNA",70235100,70235121,"+","MIMAT0017000","MI0000237",0.000765145483324508,0.00287396108370669,0.49590924120334,0.0512944297552699,0.208729750337495,-1.02062114322807,0.0224035646592469,0.0789458945135366,4.45656346879632,0.000188667279957749,0.0008716428334048,3
"MIMAT0017006","mmu-miR-143-5p","chr18","miRNA",61649233,61649253,"-","MIMAT0017006","MI0000257",0.3253612776531,0.465377431194217,0.208062668051934,0.286785143532815,NA,0.608548419601395,0.126290175149642,NA,-0.269191129338632,0.623572041580493,0.727500715177242,NA
"MIMAT0017007","mmu-miR-298-3p","chr2","miRNA",174267512,174267535,"-","MIMAT0017007","MI0000398",0.335627103159981,0.475643317975188,0.0451009694943305,0.810497335319754,0.949928542137282,-0.432141867137558,0.234016006718404,0.440267402470218,0.675713627019574,0.152990428758832,0.273959604986746,NA
"MIMAT0017008","mmu-miR-301a-5p","chr11","miRNA",87113017,87113038,"+","MIMAT0017008","MI0000401",0.258903230206058,0.405468787644741,0.32743212153644,0.152724722343304,0.447618830763516,0.602944965137855,0.122892343593037,0.276975637336591,-0.0541472192000963,0.901886001811006,0.945367594741268,NA
"MIMAT0017011","mmu-miR-30d-3p","chr15","miRNA",68341217,68341238,"-","MIMAT0017011","MI0000549",0.987701311796784,0.993775055240636,0.00987446877840256,0.949120283038796,0.981380961775757,0.0304883893280217,0.875733484363061,0.946248788280044,-0.0230021204271427,0.925592632012892,0.955796556860188,NA
"MIMAT0017015","mmu-let-7a-2-3p","chr9","miRNA",41536777,41536797,"+","MIMAT0017015","MI0000557",0.34020467339192,0.480656144058309,-0.0697111362142627,0.700456331987662,0.919072118268012,-0.588044820595049,0.135545764695494,0.293277180135614,0.646020371656606,0.259084413730648,0.409212798572572,NA
"MIMAT0017016","mmu-let-7e-3p","chr17","miRNA",17830411,17830432,"+","MIMAT0017016","MI0000561",1.55445962682518e-17,4.78773565062155e-16,0.930043329762689,7.92852894247245e-05,0.00105548541546665,-1.35304935129889,1.51608102592499e-07,2.10356242347092e-06,2.44634654713327,6.11195225811166e-20,2.5670199484069e-18,2
"MIMAT0017017","mmu-let-7f-2-3p","chrX","miRNA",151912403,151912423,"+","MIMAT0017017","MI0000563",0.421734185650767,0.568050127611237,-0.223563476769165,0.221333344448654,0.52382224852848,-0.236977451193917,0.324590992957565,0.54797871054433,-0.0613532220968844,0.819471423924663,0.882507687303483,NA
"MIMAT0017018","mmu-miR-16-2-3p","chr3","miRNA",69009960,69009981,"+","MIMAT0017018","MI0000566",0.0295100840702406,0.0736954531916279,-0.235713284881468,0.264870697286681,0.59386798444277,0.577024546127928,0.126982954137745,0.284749654733125,-1.3486762862845,0.0083948962433984,0.0258562804296671,1
"MIMAT0017019","mmu-miR-23a-5p","chr8","miRNA",84208527,84208548,"+","MIMAT0017019","MI0000571",0.324695315426284,0.465377431194217,-0.0981574606117105,0.594018734477388,NA,0.351642431440097,0.350932392682986,0.579720071860976,-0.859949128980222,0.143327430148333,0.259675579327569,NA
"MIMAT0017021","mmu-miR-96-3p","chr6","miRNA",30169465,30169486,"-","MIMAT0017021","MI0000583",0.780929360605279,0.84891615199915,-0.114689466500015,0.524409667322658,NA,-0.191243715899204,0.590231214464794,NA,-0.046977045298853,0.93128616619221,0.955796556860188,NA
"MIMAT0017023","mmu-miR-98-3p","chrX","miRNA",151913287,151913308,"+","MIMAT0017023","MI0000586",0.144571545341633,0.257884378176967,-0.00971461449363496,0.955179302251961,0.981380961775757,0.537731814630533,0.102481342250417,0.244632881500996,-0.656187499431353,0.0901172243731032,0.181018076784233,NA
"MIMAT0017025","mmu-miR-103-2-5p","chr2","miRNA",131288066,131288088,"+","MIMAT0017025","MI0000588",0.974359366028556,0.990178064462202,0.0299467862542662,0.859871624120319,NA,0.0740007738306055,0.828734975700583,0.929187700027926,-0.0225342003126216,0.966826354230977,0.979547753628753,NA
"MIMAT0017030","mmu-miR-328-5p","chr8","miRNA",105308419,105308440,"-","MIMAT0017030","MI0000603",0.313400420973831,0.459653950761619,-0.342560490037716,0.106544225877869,NA,-0.123619910971147,0.709063497499713,0.84412574741757,-0.69868692092091,0.215424844274936,0.353625135924498,NA
"MIMAT0017036","mmu-miR-148b-5p","chr15","miRNA",103285148,103285171,"+","MIMAT0017036","MI0000617",0.7091578191487,0.799099786455365,-0.149889395415288,0.400202584701407,NA,-0.102383683578711,0.763634443474173,NA,-0.290893917753833,0.593846498957264,0.703479698764759,NA
"MIMAT0017037","mmu-miR-341-5p","chr12","miRNA",109611521,109611541,"+","MIMAT0017037","MI0000625",0.0402976089179697,0.0935552528648341,-0.776526829274688,0.0158617471877128,0.0994357891446632,0.0276205146199239,0.939595362151085,0.974872182245833,-1.56228124813476,0.013576939904371,0.037560157100715,4
"MIMAT0017040","mmu-miR-350-5p","chr1","miRNA",176772382,176772400,"-","MIMAT0017040","MI0000640",2.75949408505399e-06,1.69984835639326e-05,-1.2297896645861,4.71006467020649e-06,8.36036478961651e-05,0.0336020806350216,0.83805840655749,0.932576271958711,-1.4074255775859,1.94313190674691e-06,1.39718549581476e-05,4
"MIMAT0017042","mmu-miR-351-3p","chrX","miRNA",53053276,53053296,"-","MIMAT0017042","MI0000643",0.836225555766355,0.882046134164511,0.0548292415107934,0.75840511330265,0.947800702710067,-0.0813029424008088,0.770375235027869,0.890746365500974,0.216588030557024,0.550306277816467,0.675200187439967,NA
"MIMAT0017046","mmu-miR-101b-5p","chr19","miRNA",29135302,29135324,"+","MIMAT0017046","MI0000649",0.105819505020688,0.20118770090353,-0.571485914670218,0.0374433926374406,0.171514895306986,-0.0302661383459413,0.933911005888785,0.973372034306621,-1.22299139238796,0.0470449378461349,0.104494044639011,NA
"MIMAT0017049","mmu-miR-25-5p","chr5","miRNA",138165370,138165391,"-","MIMAT0017049","MI0000689",0.810674599726925,0.866745642076486,-0.056895446453861,0.750140699122945,0.945443603036611,0.118871800570319,0.740223107633856,0.865159784004234,-0.359749671373189,0.516081002377052,0.644403846211346,NA
"MIMAT0017050","mmu-miR-32-3p","chr4","miRNA",56895232,56895252,"-","MIMAT0017050","MI0000691",0.100241692420364,0.194586814698353,-0.125899909765481,0.50313601566074,0.782247965954289,0.476231468015108,0.160430082849638,0.328253257074836,-0.910868270022208,0.0380346010639299,0.0878599284576781,NA
"MIMAT0017051","mmu-miR-100-3p","chr9","miRNA",41531471,41531492,"+","MIMAT0017051","MI0000692",0.81123090855969,0.866745642076486,0.0846980633650735,0.554929910033578,0.826573921938127,0.010566301316787,0.941937311224015,0.974872182245833,0.0989946971606557,0.606619307679485,0.714249863365899,NA
"MIMAT0017052","mmu-miR-210-5p","chr7","miRNA",141221445,141221466,"-","MIMAT0017052","MI0000695",0.081118437630121,0.165826186659805,0.0546997625566507,0.775970481162477,0.949928542137282,-0.833793448963843,0.0533503522149591,0.153815301191181,1.27068960851764,0.0271851628985601,0.0650753640369676,NA
"MIMAT0017053","mmu-miR-212-5p","chr11","miRNA",75173403,75173425,"+","MIMAT0017053","MI0000696",0.020705952364152,0.054353124955899,0.0608384531310919,0.744206904299066,0.944047282948355,-1.02237559155771,0.0165178738162067,0.0626832134563742,1.38741302644911,0.00661236771473865,0.0209240677000634,2
"MIMAT0017056","mmu-miR-223-5p","chrX","miRNA",96242842,96242864,"+","MIMAT0017056","MI0000703",0.732785488192913,0.821715765886228,-0.140417775053099,0.473644251841764,0.758543049942073,-0.00895813095407823,0.980418819212171,0.995778554772394,-0.366759020743036,0.493104151316659,0.622442945104635,NA
"MIMAT0017057","mmu-miR-320-5p","chr14","miRNA",70443525,70443546,"+","MIMAT0017057","MI0000704",0.0125736321098331,0.0354757990441041,-0.951210645393886,0.0050898607539991,0.038719297878636,-0.803833804386497,0.0467224050160078,0.135586587105277,-0.332003323613627,0.447323774447809,0.598315368669763,4
"MIMAT0017058","mmu-miR-26a-2-3p","chr10","miRNA",126995581,126995602,"+","MIMAT0017058","MI0000706",0.518709590483527,0.653003927923604,-0.23764775969775,0.258167707113945,0.587503668236333,-0.251979523069282,0.500644403241344,0.707917563818971,-0.234326796695037,0.655410208384704,0.753232627546601,NA
"MIMAT0017060","mmu-miR-221-5p","chrX","miRNA",19146344,19146369,"-","MIMAT0017060","MI0000709",0.00513507663171418,0.0158160360256797,-0.731938057682586,0.00435604265337878,0.0350127201950823,-0.788595524424701,0.00957295833801634,0.0389944357988923,-0.0536383274978353,0.828027102895511,0.887583576653657,4
"MIMAT0017061","mmu-miR-222-5p","chrX","miRNA",19146941,19146961,"-","MIMAT0017061","MI0000710",0.124652159499752,0.227625682564764,-0.425047869033875,0.0412426885967836,0.181127683940514,-0.229451755663308,0.28636864042569,0.490917669301183,-0.247776147138681,0.331164109113568,0.487254198759453,NA
"MIMAT0017066","mmu-miR-92a-1-5p","chr14","miRNA",115044437,115044459,"+","MIMAT0017066","MI0000719",0.784718591015311,0.851032838143365,0.0668966516043501,0.726087777148636,0.930901917935404,0.261093895354128,0.485604742397985,0.699955548622136,-0.182352643323292,0.724585566976714,0.808595487785608,NA
"MIMAT0017068","mmu-miR-181c-3p","chr8","miRNA",84178885,84178906,"-","MIMAT0017068","MI0000724",0.701217209185741,0.792685091569653,-0.0139258487516262,0.941351780589618,0.981380961775757,0.252241791439753,0.499342526090982,0.707917563818971,-0.395811621304568,0.45201174038313,0.600084551887948,NA
"MIMAT0017075","mmu-miR-361-3p","chrX","miRNA",113074827,113074851,"-","MIMAT0017075","MI0000761",0.502073940650569,0.640190179651924,0.0300447148120728,0.87494613045163,0.971597278585677,-0.370992256007412,0.331774560803174,0.55798448862352,0.601066943782161,0.25952240255793,0.409212798572572,NA
"MIMAT0017080","mmu-miR-379-3p","chr12","miRNA",109709102,109709123,"+","MIMAT0017080","MI0000796",0.39613290410601,0.544650971227927,-0.29754260188626,0.182662792063878,0.457731467171836,-0.0893438124622481,0.80259582657876,0.911387588237774,-0.556094501279472,0.284150141028631,0.433258630875338,NA
"MIMAT0017173","mmu-miR-412-5p","chr12","miRNA",109743303,109743325,"+","MIMAT0017173","MI0001164",1.23257304613914e-07,9.81808185028076e-07,-0.178063145784327,0.320128559764662,0.646325907392161,1.43742250353076,3.353501891109e-05,0.000280934875406112,-1.91304793920467,2.61260202590659e-07,2.27740025654499e-06,1
"MIMAT0017179","mmu-miR-365-2-5p","chr11","miRNA",79726428,79726450,"+","MIMAT0017179","MI0001645",0.119273431450131,0.218667957658573,-0.291988194314328,0.146134848588227,NA,0.274725311530287,0.428981117107021,0.654090527079623,-1.44557402598844,0.027684773399916,0.0659297180967073,NA
"MIMAT0017182","mmu-miR-450a-1-3p","chrX","miRNA",53048171,53048192,"-","MIMAT0017182","MI0001653",0.661798733313137,0.768218630127309,0.149661269547629,0.44444328419478,0.737779893039801,-0.00687896487330156,0.98232208781601,0.995778554772394,0.325855916047884,0.436600990472266,0.588074803493257,NA
"MIMAT0017257","mmu-miR-701-3p","chr5","miRNA",111004208,111004227,"+","MIMAT0017257","MI0004685",0.760464078034747,0.83635265787107,-0.0901871244604463,0.639923715920305,0.882224928744499,0.100208658608112,0.783651702103345,0.899845345103083,-0.389509425633314,0.459587494696752,0.606488230619934,NA
"MIMAT0017260","mmu-miR-652-5p","chrX","miRNA",142739020,142739043,"+","MIMAT0017260","MI0004965",0.151146938310999,0.265977873100047,0.400710158501177,0.0517431949319505,0.208729750337495,0.20150198752858,0.347124022147571,0.577239946942028,0.260615858037187,0.319713562739277,0.477623597477489,NA
"MIMAT0017261","mmu-miR-490-5p","chr6","miRNA",36421763,36421782,"+","MIMAT0017261","MI0005002",0.000473898733765947,0.00190383665217276,0.554282634212897,0.0381159607769381,NA,4.25672623208709,0.000178791424917755,0.00118482675617139,-1.44014824124707,0.0271132818435251,0.0650753640369676,1
"MIMAT0017271","mmu-miR-193b-5p","chr16","miRNA",13449533,13449554,"+","MIMAT0017271","MI0005484",0.0906539097181554,0.181307819436311,-0.300315221091504,0.166351933371516,0.448519713686001,0.346154860365713,0.363895350230566,0.590756596590724,-1.43511490206575,0.0230263791444261,0.0584515778281587,NA
"MIMAT0017273","mmu-miR-421-5p","chrX","miRNA",103572966,103572986,"-","MIMAT0017273","MI0005496",0.865924382757579,0.909220601895458,0.0984710681110767,0.59875058468707,0.853069394905323,0.141542721187211,0.698842123847345,0.840445976131168,0.0715522424356337,0.894364650140571,0.943524488077679,NA
"MIMAT0017276","mmu-miR-493-5p","chr12","miRNA",109580243,109580261,"+","MIMAT0017276","MI0005514",0.0124721553609399,0.0354757990441041,-0.0480813258103562,0.796286757921141,0.949928542137282,0.961255160610757,0.0198200967662414,0.072728288960423,-1.26868080567941,0.00929685204743175,0.0275329849097017,1
"MIMAT0017281","mmu-miR-511-3p","chr2","miRNA",14261051,14261072,"+","MIMAT0017281","MI0005554",0.738962910741168,0.823103317191483,-0.14545458981647,0.464565033614953,0.752489370037908,-0.0317394850107044,0.93010256864629,0.97168362465636,-0.330076289553305,0.523751228977332,0.650465235987977,NA
"MIMAT0017344","mmu-miR-1948-5p","chr18","miRNA",12714825,12714845,"+","MIMAT0017344","MI0009939",0.629962141568843,0.746415340802332,0.175208969962372,0.390623331663592,0.696257486563556,0.0318917683640823,0.927958717554117,0.97168362465636,0.374578014078262,0.448160708246583,0.598315368669763,NA
"MIMAT0017351","mmu-miR-1981-3p","chr1","miRNA",184822409,184822429,"-","MIMAT0017351","MI0009992",0.00697241084855441,0.0205175402040263,0.188940786716444,0.355790430176651,0.667694816102437,-1.03921290338113,0.0188290916164312,0.0696676389807955,1.82016716759611,0.00127554957216365,0.00491086585283005,2
"MIMAT0017353","mmu-miR-664-5p","chr1","miRNA",185242975,185242995,"+","MIMAT0017353","MI0012531",0.0649605971318178,0.138943499420832,0.0899726927803676,0.618230643473884,0.857870534592425,0.954994222621885,0.0319330771750559,0.0998470863783438,-1.01649787098633,0.0919043131773478,0.182050649043988,NA
"MIMAT0019136","mmu-miR-1306-5p","chr16","miRNA",18284288,18284310,"-","MIMAT0019136","MI0009935",0.975175366515805,0.990178064462202,-0.0206455464805237,0.913667776269546,0.975494919024628,-0.0811243079738193,0.822727612745747,0.927134670200791,0.0594298710549042,0.906182724530751,0.947186467722188,NA
"MIMAT0019339","mmu-miR-28c","chr15","miRNA",53614216,53614235,"-","MIMAT0019339","MI0016966",0.287173789244913,0.437868945977392,-0.11500297887262,0.558901921465362,0.826610741955685,-0.658265362616455,0.11013279330196,0.257362948558264,0.537798527467961,0.300958503362573,0.456911352823604,NA
"MIMAT0019340","mmu-miR-3962","chr1","miRNA",194822035,194822054,"+","MIMAT0019340","MI0016967",0.0325396267943607,0.0791226714683929,-0.397206219454824,0.0960938269342735,0.327487762192004,-1.0647947974302,0.0115040972685352,0.0452019397099968,0.387781963633456,0.361861615255784,0.513252101780241,2
"MIMAT0019345","mmu-miR-1843b-5p","chr1","miRNA",159340362,159340382,"+","MIMAT0019345","MI0016971",0.000202172343050063,0.00084147407647864,-0.282970003433023,0.0977662176785618,0.330542926437042,-1.11939821687625,2.97062326659973e-05,0.000253645525071208,0.689070475278914,0.0110352491768138,0.0320646862873458,2
"MIMAT0019346","mmu-miR-1843b-3p","chr1","miRNA",159340400,159340419,"+","MIMAT0019346","MI0016971",0.159025472282502,0.273121814849501,-0.0737650026726933,0.683823592560196,0.910340157595761,0.461693861492668,0.165511096094285,0.332776418503271,-0.755306169184386,0.0721954497485714,0.153706441400184,NA
"MIMAT0019348","mmu-miR-378b","chr11","miRNA",88352839,88352858,"+","MIMAT0019348","MI0016973",0.069472840930372,0.147231433531339,-0.576375299623462,0.037277990487361,0.171514895306986,-0.69980595451583,0.0827858386278559,0.208846092902091,-0.138614519643686,0.758399183679554,0.839624102083486,NA
"MIMAT0019352","mmu-miR-3968","chr11","miRNA",115447969,115447989,"-","MIMAT0019352","MI0016977",0.531820476468613,0.663133925170714,0.184161775213381,0.34316780093651,0.661490874203409,0.414358849672661,0.277218205665119,0.482685816922795,-0.0823719155523041,0.879146892003181,0.933714630127516,NA
"MIMAT0019355","mmu-miR-3970","chr19","miRNA",33157122,33157141,"+","MIMAT0019355","MI0016980",0.156244636211956,0.269970978033058,-0.0378317878855798,0.804244962798759,0.949928542137282,-0.485522383810373,0.0690047412635226,0.185685485581843,0.45482907102597,0.11459873204547,0.217879070802499,NA
"MIMAT0020606","mmu-miR-5099","chr12","miRNA",36816250,36816269,"+","MIMAT0020606","MI0018007",1.54419166829022e-07,1.1805140563029e-06,0.212467150706828,0.154765232944228,0.447618830763516,1.23419000099841,1.18057283028264e-07,1.69088495692094e-06,-0.923348915420098,0.00010293156764323,0.000490251384032704,1
"MIMAT0020607","mmu-miR-5100","chr11","miRNA",60728698,60728718,"+","MIMAT0020607","MI0018008",7.54711150147504e-05,0.000345224308285294,1.32172633845381,5.72356812878976e-05,0.000786529039633689,0.221013634075797,0.383603225923523,0.612661267302317,1.17941247526008,0.00173676428045254,0.00636813569499263,3
"MIMAT0020608","mmu-miR-5101","chr12","miRNA",75909154,75909175,"+","MIMAT0020608","MI0018009",0.614068572177319,0.734973265144874,0.190959779579145,0.32259177145575,0.647151665524342,0.155131063945005,0.576496625481247,0.770977414800222,0.146375510272602,0.672053936953992,0.768536927902833,NA
"MIMAT0020620","mmu-miR-5112","chr18","miRNA",82720291,82720309,"+","MIMAT0020620","MI0018021",1.97978677403237e-16,4.57330744801478e-15,7.59082295327973,5.66845211331375e-08,2.01230050022638e-06,0.94138856256728,0.0311887279982549,0.0990508270087481,4.48459524911253,1.12175814955388e-08,1.20523782579975e-07,3
"MIMAT0020621","mmu-miR-5113","chr15","miRNA",80940049,80940071,"+","MIMAT0020621","MI0018022",0.60831850414561,0.730858517686235,-0.0433040281164723,0.7960252772753,NA,0.236118302486358,0.49356794871354,0.704643630960809,-0.527047145522465,0.345215744065047,0.503121999236757,NA
"MIMAT0020622","mmu-miR-5114","chr19","miRNA",44303171,44303192,"+","MIMAT0020622","MI0018023",0.647458951444798,0.761134950553426,0.0263825320247205,0.881013599892973,0.971597278585677,0.254421147849461,0.388383558723178,0.618072760118607,-0.258981542032668,0.472490786116047,0.609750679289424,NA
"MIMAT0020627","mmu-miR-5119","chr11","miRNA",98262638,98262656,"+","MIMAT0020627","MI0018028",0.00187392810366185,0.00641299839919832,0.700371019226694,0.0229464064703664,NA,-0.476106767179704,0.159649119022716,0.328253257074836,3.24684202477733,0.00104751473788344,0.00418492713847524,3
"MIMAT0020629","mmu-miR-5121","chr7","miRNA",45126925,45126945,"-","MIMAT0020629","MI0018030",0.294647134397817,0.443410345575868,-0.103203624047948,0.498776136930868,0.778359737131149,0.167737586275751,0.378822464327806,0.607210015023631,-0.40993995694051,0.119776418382773,0.226789775790333,NA
"MIMAT0020632","mmu-miR-3473d","chr8","miRNA",111016498,111016521,"-","MIMAT0020632","MI0018033",0.686918016917144,0.78166532959537,0.0374137156305198,0.84443828474879,0.955810137699204,0.307264671084923,0.414202914383165,0.640787783923781,-0.321475697479551,0.531110623896533,0.657836751314205,NA
"MIMAT0020633","mmu-miR-5123","chr4","miRNA",40850057,40850080,"-","MIMAT0020633","MI0018034",0.00414716259461608,0.0130339395830791,0.0378289829026157,0.834789948375537,0.952141321282372,1.17198234273923,0.0043187492612899,0.0195665782858441,-1.21693159280963,0.00763470911480763,0.0236727222217525,1
"MIMAT0020636","mmu-miR-3572-3p","chr7","miRNA",3656010,3656032,"+","MIMAT0020636","MI0018037",0.167170893783237,0.281872090977575,0.127989536170699,0.493255554877927,0.778119121031129,-0.499151238783662,0.192798684224744,0.378772636264542,1.21757708558857,0.0514392240407855,0.112629959748071,NA
"MIMAT0020637","mmu-miR-5126","chr1","miRNA",84695890,84695911,"+","MIMAT0020637","MI0018038",0.0627719496009415,0.135517012689883,-0.579940346486321,0.0363441985234427,0.171514895306986,0.0510442566574674,0.87577451280399,0.946248788280044,-1.15182924678774,0.0255958403091957,0.0625676096447005,NA
"MIMAT0022358","mmu-miR-1231-3p","chr1","miRNA",135454603,135454625,"-","MIMAT0022358","MI0019183",0.630090872105864,0.746415340802332,-0.138256515680926,0.452020075313117,0.737779893039801,-0.309737687464866,0.395370209609841,0.624713071411991,0.0605041774937573,0.911645084695329,0.950744986747725,NA
"MIMAT0024857","mmu-miR-6236","chr9","miRNA",110281353,110281371,"+","MIMAT0024857","MI0021583",1.83437063380121e-19,8.47479232816159e-18,-1.0528231102804,1.72698352942461e-05,0.000262748208405316,1.33972252638981,2.36095702809143e-07,2.91184700131276e-06,-2.56400734313238,3.02118501200273e-21,1.74473434443158e-19,1
"MIMAT0024859","mmu-miR-6238","chr7","miRNA",53891796,53891817,"-","MIMAT0024859","MI0021585",0.279682671315986,0.433601993785187,-0.292287536631089,0.179410374714006,0.457657602563871,-0.473038912390735,0.17683849017943,0.348961287287409,0.0116684780047204,0.97610617067432,0.986785669259378,NA
"MIMAT0024860","mmu-miR-6239","chr14","miRNA",117953768,117953787,"-","MIMAT0024860","MI0021586",0.657254748845308,0.76711584924896,-0.171251124927864,0.399666921589021,0.698484187586024,-0.247587325676065,0.487131226405946,0.699955548622136,-0.0614747922573561,0.89451022895676,0.943524488077679,NA
"MIMAT0024861","mmu-miR-6240","chr5","miRNA",114851973,114851998,"+","MIMAT0024861","MI0021587",0.137805093388981,0.247727444146728,-0.378313321371682,0.0581621210689869,0.225246032503531,-0.327465522206668,0.162654302879438,0.331277571002158,-0.11631261783478,0.622594484912786,0.727500715177242,NA
"MIMAT0025123","mmu-let-7j","chr3","miRNA",140028281,140028304,"+","MIMAT0025123","MI0021908",0.397288695462795,0.544650971227927,-0.131270594596461,0.371388429621876,0.682251139636805,0.0663766819502788,0.651958225235875,0.812301959502024,-0.296584997336845,0.178676106073523,0.310332184232962,NA
"MIMAT0025138","mmu-miR-378c","chr14","miRNA",46954905,46954925,"-","MIMAT0025138","MI0021923",0.0918413738367589,0.182891011692166,-0.406702223203953,0.0305448254202892,0.156066921241066,-0.242236223964755,0.200568452801521,0.388875078794216,-0.179388322555096,0.3828429726641,0.531151511624067,NA
"MIMAT0025167","mmu-miR-378d","chr10","miRNA",126710355,126710376,"-","MIMAT0025167","MI0021951",0.592218867701644,0.714373673311122,-0.100796477951549,0.532219965713463,0.809734662121197,-0.231179645757946,0.312692623822279,0.531936877306866,0.09939106027529,0.697095982375282,0.786799344202624,NA
"MIMAT0025580","mmu-let-7k","chr5","miRNA",147283257,147283275,"-","MIMAT0025580","MI0022352",0.421345139887066,0.568050127611237,0.143517979240905,0.449877304580633,0.737779893039801,-0.164005644720944,0.58062648224457,0.77251602197449,0.531463117524478,0.193314851670867,0.331737637844188,NA
"MIMAT0025583","mmu-miR-6538","chr12","miRNA",26414970,26414988,"-","MIMAT0025583","MI0022354",0.0692278925200878,0.147231433531339,-0.00283214160525284,0.987443430581865,0.991738944994375,-0.824373936122671,0.0342319649324595,0.10554855854175,0.952015742187879,0.0351369920123609,0.0819863146955088,NA
"MIMAT0027343","mmu-miR-6516-5p","chr11","miRNA",117077370,117077391,"+","MIMAT0027343","MI0022266",0.0805078878653079,0.165309529750099,-0.470280411389174,0.0667350529804211,0.253325957350606,0.134225520420663,0.690255605369891,0.837617275132988,-1.16726824183035,0.0266594158806313,0.0644850792505323,NA
"MIMAT0027344","mmu-miR-6516-3p","chr11","miRNA",117077412,117077433,"+","MIMAT0027344","MI0022266",7.69535563707075e-05,0.000347352923122679,-0.332177544193673,0.145066913195813,0.431323348630723,1.36542296129115,0.00490973249832953,0.0220194063561446,-2.91720412204483,2.92054102341178e-05,0.000151605612675982,1
"MIMAT0027692","mmu-miR-6896-5p","chr1","miRNA",34117364,34117385,"+","MIMAT0027692","MI0022743",0.989472998724443,0.993775055240636,-0.0235964626741614,0.896918144056308,0.971597278585677,-0.0019608626035165,0.995678315200252,1,-0.066387371982821,0.902396340434847,0.945367594741268,NA
"MIMAT0027699","mmu-miR-6899-3p","chr1","miRNA",64042438,64042460,"-","MIMAT0027699","MI0022746",0.310716571743184,0.459653950761619,0.25541022031393,0.219215104092644,NA,-0.0350780688242564,0.922783895246821,0.97089111253457,0.747389663007973,0.194495446775545,0.331737637844188,NA
"MIMAT0027768","mmu-miR-6934-5p","chr11","miRNA",119154111,119154132,"-","MIMAT0027768","MI0022781",0.0436305906391418,0.0997887766103144,-0.0530160892828496,0.747169965984125,0.94449378489388,0.785278570108825,0.0538893777937223,0.15436699187363,-1.48940158235895,0.0246315676173583,0.0611816356947286,1
"MIMAT0027813","mmu-miR-6956-3p","chr15","miRNA",79002265,79002284,"+","MIMAT0027813","MI0022803",0.532516636879513,0.663133925170714,0.164422377066946,0.376451343707473,0.685334497518732,-0.0371792652573384,0.915272555202349,0.967573844071055,0.553724964251876,0.32743735090242,0.483518393390722,NA
"MIMAT0027818","mmu-miR-6959-5p","chr15","miRNA",89305705,89305727,"-","MIMAT0027818","MI0022806",0.155503810469019,0.269970978033058,0.0587445166116697,0.758685539023786,0.947800702710067,-0.671845968111225,0.106059995975993,0.250482118156068,1.13022674975569,0.0559395304740957,0.121905957919963,NA
"MIMAT0027820","mmu-miR-6960-5p","chr15","miRNA",99080810,99080831,"+","MIMAT0027820","MI0022807",0.658389032600344,0.76711584924896,-0.006382059427039,0.969726990603648,NA,0.260375829043248,0.455827231161385,0.671298920466293,-0.436290516518551,0.431352993458172,0.582704920987355,NA
"MIMAT0027836","mmu-miR-6967-5p","chr17","miRNA",26920967,26920987,"+","MIMAT0027836","MI0022815",0.91598415560049,0.94174646288692,-0.0612106546535078,0.721868468707606,NA,-0.122575614943087,0.722146729366209,NA,0.00266476502627864,0.996077669184795,0.996077669184795,NA
"MIMAT0027845","mmu-miR-6971-3p","chr17","miRNA",34841809,34841829,"-","MIMAT0027845","MI0022819",0.807118929507881,0.866745642076486,0.0983248882149779,0.589539528450213,0.848462261773829,0.225981622706193,0.534513158554494,0.739326611832384,-0.0477719281067776,0.930068774824227,0.955796556860188,NA
"MIMAT0027879","mmu-miR-6988-3p","chr19","miRNA",6051371,6051392,"+","MIMAT0027879","MI0022836",0.317403578300178,0.460616504204771,0.298545481746554,0.18100978482725,0.457731467171836,0.0405414025414149,0.902676271733784,0.95882359964067,0.560899972897828,0.231833769441505,0.37349524998324,NA
"MIMAT0027890","mmu-miR-6994-5p","chr19","miRNA",11923733,11923755,"+","MIMAT0027890","MI0022842",0.939218563427981,0.957878534886815,-0.00251216052690025,0.9894109193019,0.991738944994375,-0.116157280534818,0.751048092784996,0.875237147497476,0.158290525469119,0.759840517220117,0.839624102083486,NA
"MIMAT0027946","mmu-miR-7021-5p","chr4","miRNA",143136136,143136157,"-","MIMAT0027946","MI0022870",0.118458040042041,0.218242671581951,0.14567584639726,0.454699448472436,0.739320477287244,0.880680922463318,0.045043945843901,0.131575736544027,-0.726345741644968,0.19573938581584,0.331737637844188,NA
